         1    -136.000      -1.000         NaN
35040.3333  2.8656-321  1.4165E-15  0.0000E+00
35040.6667  2.8656-321  2.4418E-14  0.0000E+00
35041.0000  2.8656-321  8.0372E-14  0.0000E+00
35041.3333  2.8656-321  1.2528E-13  0.0000E+00
35041.6667  2.8656-321  1.1445E-13  0.0000E+00
35042.0000  2.8656-321  8.0380E-14  0.0000E+00
35042.3333  2.8656-321  5.6374E-14  0.0000E+00
35042.6667  2.8656-321  3.0239E-14  0.0000E+00
35043.0000  2.8656-321  1.6144E-14  0.0000E+00
35043.3333  2.8656-321  4.5979E-14  0.0000E+00
35043.6667  2.8656-321  1.0897E-13  0.0000E+00
35044.0000  2.8656-321  3.3932E-15  0.0000E+00
35044.3333  2.8656-321  2.4678E-15  0.0000E+00
35044.6667  2.8656-321  7.4888E-14  0.0000E+00
35045.0000  2.8656-321  5.1411E-12  0.0000E+00
35045.3333  2.8656-321  8.4058E-11  0.0000E+00
35045.6667  2.8656-321  1.5842E-11  0.0000E+00
35046.0000  2.8656-321  3.1736E-12  0.0000E+00
35046.3333  2.8656-321  7.0007E-15  0.0000E+00
35046.6667  2.8656-321  4.4597E-15  0.0000E+00
35047.0000  2.8656-321  1.4725E-14  0.0000E+00
35047.3333  2.8656-321  6.1955E-13  0.0000E+00
35047.6667  2.8656-321  9.7464E-14  0.0000E+00
35048.0000  2.8656-321  1.9136E-13  0.0000E+00
35048.3333  2.8656-321  1.1214E-12  0.0000E+00
35048.6667  2.8656-321  2.3126E-12  0.0000E+00
35049.0000  2.8656-321  5.6412E-13  0.0000E+00
35049.3333  2.8656-321  1.2877E-13  0.0000E+00
35049.6667  2.8656-321  1.8050E-14  0.0000E+00
35050.0000  2.8656-321  2.0823E-14  0.0000E+00
35050.3333  2.8656-321  5.7208E-14  0.0000E+00
35050.6667  2.8656-321  1.7103E-15  0.0000E+00
35051.0000  2.8656-321  1.1126E-14  0.0000E+00
35051.3333  2.8656-321  4.4738E-15  0.0000E+00
35051.6667  2.8656-321  5.2518E-13  0.0000E+00
35052.0000  2.8656-321  2.7715E-12  0.0000E+00
35052.3333  2.8656-321  4.9930E-12  0.0000E+00
35052.6667  2.8656-321  1.7033E-12  0.0000E+00
35053.0000  2.8656-321  1.6808E-14  0.0000E+00
35053.3333  2.8656-321  2.3968E-13  0.0000E+00
35053.6667  2.8656-321  5.2166E-15  0.0000E+00
35054.0000  2.8656-321  8.4297E-14  0.0000E+00
35054.3333  2.8656-321  3.4819E-14  0.0000E+00
35054.6667  2.8656-321  4.1826E-14  0.0000E+00
35055.0000  2.8656-321  3.7185E-14  0.0000E+00
35055.3333  2.8656-321  2.2503E-14  0.0000E+00
35055.6667  2.8656-321  1.5874E-15  0.0000E+00
35056.0000  2.8656-321  2.1867E-14  0.0000E+00
35056.3333  2.8656-321  1.2486E-14  0.0000E+00
35056.6667  2.8656-321  3.4476E-16  0.0000E+00
35057.0000  2.8656-321  1.2528E-15  0.0000E+00
35057.3333  2.8656-321  2.3066E-15  0.0000E+00
35057.6667  2.8656-321  4.4213E-15  0.0000E+00
35058.0000  2.8656-321  9.7325E-14  0.0000E+00
35058.3333  2.8656-321  7.3600E-12  0.0000E+00
35058.6667  2.8656-321  2.4702E-10  0.0000E+00
35059.0000  2.8656-321  3.3869E-10  0.0000E+00
35059.3333  2.8656-321  5.7900E-09  0.0000E+00
35059.6667  2.8656-321  1.6167E-10  0.0000E+00
35060.0000  2.8656-321  1.3426E-10  0.0000E+00
35060.3333  2.8656-321  1.0332E-10  0.0000E+00
35060.6667  2.8656-321  1.2182E-11  0.0000E+00
35061.0000  2.8656-321  9.1006E-12  0.0000E+00
35061.3333  2.8656-321  1.2168E-12  0.0000E+00
35061.6667  2.8656-321  7.7348E-13  0.0000E+00
35062.0000  2.8656-321  9.4758E-13  0.0000E+00
35062.3333  2.8656-321  3.5416E-15  0.0000E+00
35062.6667  2.8656-321  4.0233E-14  0.0000E+00
35063.0000  2.8656-321  3.3737E-14  0.0000E+00
35063.3333  2.8656-321  2.6012E-14  0.0000E+00
35063.6667  2.8656-321  8.6674E-14  0.0000E+00
35064.0000  2.8656-321  3.3370E-14  0.0000E+00
35064.3333  2.8656-321  2.8180E-14  0.0000E+00
35064.6667  2.8656-321  9.6016E-16  0.0000E+00
35065.0000  2.8656-321  2.3523E-15  0.0000E+00
35065.3333  2.8656-321  3.5037E-15  0.0000E+00
35065.6667  2.8656-321  3.6284E-15  0.0000E+00
35066.0000  2.8656-321  9.4133E-16  0.0000E+00
35066.3333  2.8656-321  5.8331E-15  0.0000E+00
35066.6667  2.8656-321  5.3072E-15  0.0000E+00
35067.0000  2.8656-321  2.0288E-14  0.0000E+00
35067.3333  2.8656-321  3.9955E-14  0.0000E+00
35067.6667  2.8656-321  5.3994E-16  0.0000E+00
35068.0000  2.8656-321  5.3006E-14  0.0000E+00
35068.3333  2.8656-321  6.2149E-14  0.0000E+00
35068.6667  2.8656-321  1.0114E-15  0.0000E+00
35069.0000  2.8656-321  1.1484E-14  0.0000E+00
35069.3333  2.8656-321  9.6328E-15  0.0000E+00
35069.6667  2.8656-321  4.2485E-16  0.0000E+00
35070.0000  2.8656-321  2.2195E-13  0.0000E+00
35070.3333  2.8656-321  1.8541E-14  0.0000E+00
35070.6667  2.8656-321  8.1965E-17  0.0000E+00
35071.0000  2.8656-321  4.7608E-15  0.0000E+00
35071.3333  2.8656-321  2.6892E-14  0.0000E+00
35071.6667  2.8656-321  5.4730E-16  0.0000E+00
35072.0000  2.8656-321  3.8037E-14  0.0000E+00
35072.3333  2.8656-321  9.9808E-16  0.0000E+00
35072.6667  2.8656-321  8.0395E-17  0.0000E+00
35073.0000  2.8656-321  4.1160E-16  0.0000E+00
35073.3333  2.8656-321  9.5943E-16  0.0000E+00
35073.6667  2.8656-321  5.7731E-15  0.0000E+00
35074.0000  2.8656-321  6.4233E-15  0.0000E+00
35074.3333  2.8656-321  9.3929E-15  0.0000E+00
35074.6667  2.8656-321  1.6129E-14  0.0000E+00
35075.0000  2.8656-321  3.5210E-14  0.0000E+00
35075.3333  2.8656-321  2.9973E-14  0.0000E+00
35075.6667  2.8656-321  1.5229E-14  0.0000E+00
35076.0000  2.8656-321  4.2733E-14  0.0000E+00
35076.3333  2.8656-321  8.7201E-14  0.0000E+00
35076.6667  2.8656-321  1.1907E-13  0.0000E+00
35077.0000  2.8656-321  1.3341E-13  0.0000E+00
35077.3333  2.8656-321  3.1627E-13  0.0000E+00
35077.6667  2.8656-321  2.2250E-13  0.0000E+00
35078.0000  2.8656-321  1.2368E-14  0.0000E+00
35078.3333  2.8656-321  9.0473E-15  0.0000E+00
35078.6667  2.8656-321  1.8430E-14  0.0000E+00
35079.0000  2.8656-321  2.2383E-14  0.0000E+00
35079.3333  2.8656-321  7.4240E-15  0.0000E+00
35079.6667  2.8656-321  3.9828E-14  0.0000E+00
35080.0000  2.8656-321  1.9315E-14  0.0000E+00
35080.3333  2.8656-321  3.6486E-14  0.0000E+00
35080.6667  2.8656-321  2.2960E-14  0.0000E+00
35081.0000  2.8656-321  2.2013E-13  0.0000E+00
35081.3333  2.8656-321  2.5200E-14  0.0000E+00
35081.6667  2.8656-321  6.4042E-15  0.0000E+00
35082.0000  2.8656-321  5.9276E-14  0.0000E+00
35082.3333  2.8656-321  1.6475E-13  0.0000E+00
35082.6667  2.8656-321  1.9441E-13  0.0000E+00
35083.0000  2.8656-321  4.5094E-13  0.0000E+00
35083.3333  2.8656-321  2.3275E-13  0.0000E+00
35083.6667  2.8656-321  1.7514E-13  0.0000E+00
35084.0000  2.8656-321  2.9552E-13  0.0000E+00
35084.3333  2.8656-321  7.4864E-15  0.0000E+00
35084.6667  2.8656-321  2.4101E-14  0.0000E+00
35085.0000  2.8656-321  5.8660E-15  0.0000E+00
35085.3333  2.8656-321  3.0352E-14  0.0000E+00
35085.6667  2.8656-321  4.9999E-13  0.0000E+00
35086.0000  2.8656-321  5.8335E-15  0.0000E+00
35086.3333  2.8656-321  4.7640E-13  0.0000E+00
35086.6667  2.8656-321  2.0889E-12  0.0000E+00
35087.0000  2.8656-321  1.1016E-13  0.0000E+00
35087.3333  2.8656-321  1.1601E-13  0.0000E+00
35087.6667  2.8656-321  9.2399E-14  0.0000E+00
35088.0000  2.8656-321  6.1064E-13  0.0000E+00
35088.3333  2.8656-321  5.3785E-14  0.0000E+00
35088.6667  2.8656-321  1.1981E-14  0.0000E+00
35089.0000  2.8656-321  2.6859E-14  0.0000E+00
35089.3333  2.8656-321  3.2622E-14  0.0000E+00
35089.6667  2.8656-321  7.8891E-14  0.0000E+00
35090.0000  2.8656-321  1.7042E-13  0.0000E+00
35090.3333  2.8656-321  1.6761E-15  0.0000E+00
35090.6667  2.8656-321  8.1224E-15  0.0000E+00
35091.0000  2.8656-321  5.6286E-15  0.0000E+00
35091.3333  2.8656-321  1.3201E-14  0.0000E+00
35091.6667  2.8656-321  1.3432E-14  0.0000E+00
35092.0000  2.8656-321  6.5957E-14  0.0000E+00
35092.3333  2.8656-321  1.1367E-14  0.0000E+00
35092.6667  2.8656-321  3.2585E-16  0.0000E+00
35093.0000  2.8656-321  8.5186E-14  0.0000E+00
35093.3333  2.8656-321  1.6144E-12  0.0000E+00
35093.6667  2.8656-321  2.2583E-12  0.0000E+00
35094.0000  2.8656-321  1.0728E-12  0.0000E+00
35094.3333  2.8656-321  5.3565E-14  0.0000E+00
35094.6667  2.8656-321  2.0989E-13  0.0000E+00
35095.0000  2.8656-321  5.3739E-13  0.0000E+00
35095.3333  2.8656-321  7.0984E-13  0.0000E+00
35095.6667  2.8656-321  8.1920E-13  0.0000E+00
35096.0000  2.8656-321  8.6072E-13  0.0000E+00
35096.3333  2.8656-321  8.7799E-13  0.0000E+00
35096.6667  2.8656-321  7.8247E-13  0.0000E+00
35097.0000  2.8656-321  6.9237E-13  0.0000E+00
35097.3333  2.8656-321  8.0531E-13  0.0000E+00
35097.6667  2.8656-321  9.9227E-13  0.0000E+00
35098.0000  2.8656-321  9.7576E-13  0.0000E+00
35098.3333  2.8656-321  4.8973E-12  0.0000E+00
35098.6667  2.8656-321  1.2168E-12  0.0000E+00
35099.0000  2.8656-321  7.0718E-13  0.0000E+00
35099.3333  2.8656-321  2.4994E-14  0.0000E+00
35099.6667  2.8656-321  5.5114E-16  0.0000E+00
35100.0000  2.8656-321  4.1755E-15  0.0000E+00
35100.3333  2.8656-321  1.7393E-14  0.0000E+00
35100.6667  2.8656-321  2.2874E-14  0.0000E+00
35101.0000  2.8656-321  1.7237E-14  0.0000E+00
35101.3333  2.8656-321  7.7234E-15  0.0000E+00
35101.6667  2.8656-321  4.2638E-15  0.0000E+00
35102.0000  2.8656-321  4.4731E-15  0.0000E+00
35102.3333  2.8656-321  2.0268E-14  0.0000E+00
35102.6667  2.8656-321  4.1226E-14  0.0000E+00
35103.0000  2.8656-321  5.4098E-14  0.0000E+00
35103.3333  2.8656-321  5.2615E-13  0.0000E+00
35103.6667  2.8656-321  9.9957E-13  0.0000E+00
35104.0000  2.8656-321  6.8476E-12  0.0000E+00
35104.3333  2.8656-321  1.4086E-13  0.0000E+00
35104.6667  2.8656-321  1.2075E-15  0.0000E+00
35105.0000  2.8656-321  3.3856E-15  0.0000E+00
35105.3333  2.8656-321  1.4046E-14  0.0000E+00
35105.6667  2.8656-321  1.0747E-14  0.0000E+00
35106.0000  2.8656-321  1.5555E-14  0.0000E+00
35106.3333  2.8656-321  3.4257E-14  0.0000E+00
35106.6667  2.8656-321  1.0003E-15  0.0000E+00
35107.0000  2.8656-321  1.7640E-14  0.0000E+00
35107.3333  2.8656-321  3.7710E-14  0.0000E+00
35107.6667  2.8656-321  2.9207E-16  0.0000E+00
35108.0000  2.8656-321  2.4291E-15  0.0000E+00
35108.3333  2.8656-321  6.9351E-15  0.0000E+00
35108.6667  2.8656-321  1.5866E-14  0.0000E+00
35109.0000  2.8656-321  3.2338E-14  0.0000E+00
35109.3333  2.8656-321  5.3923E-14  0.0000E+00
35109.6667  2.8656-321  6.1271E-14  0.0000E+00
35110.0000  2.8656-321  4.3437E-14  0.0000E+00
35110.3333  2.8656-321  3.4252E-14  0.0000E+00
35110.6667  2.8656-321  6.8990E-13  0.0000E+00
35111.0000  2.8656-321  6.3555E-12  0.0000E+00
35111.3333  2.8656-321  2.7541E-14  0.0000E+00
35111.6667  2.8656-321  6.1203E-13  0.0000E+00
35112.0000  2.8656-321  1.1304E-12  0.0000E+00
35112.3333  2.8656-321  3.1403E-14  0.0000E+00
35112.6667  2.8656-321  1.0442E-13  0.0000E+00
35113.0000  2.8656-321  1.0717E-13  0.0000E+00
35113.3333  2.8656-321  1.7995E-11  0.0000E+00
35113.6667  2.8656-321  1.0137E-13  0.0000E+00
35114.0000  2.8656-321  1.4328E-12  0.0000E+00
35114.3333  2.8656-321  2.3210E-12  0.0000E+00
35114.6667  2.8656-321  1.1596E-11  0.0000E+00
35115.0000  2.8656-321  7.1835E-14  0.0000E+00
35115.3333  2.8656-321  1.3768E-13  0.0000E+00
35115.6667  2.8656-321  1.0064E-15  0.0000E+00
35116.0000  2.8656-321  4.7476E-15  0.0000E+00
35116.3333  2.8656-321  2.4803E-14  0.0000E+00
35116.6667  2.8656-321  1.8004E-13  0.0000E+00
35117.0000  2.8656-321  4.1287E-14  0.0000E+00
35117.3333  2.8656-321  4.1349E-14  0.0000E+00
35117.6667  2.8656-321  2.2807E-15  0.0000E+00
35118.0000  2.8656-321  1.4316E-14  0.0000E+00
35118.3333  2.8656-321  3.7173E-14  0.0000E+00
35118.6667  2.8656-321  1.4202E-15  0.0000E+00
35119.0000  2.8656-321  3.2720E-15  0.0000E+00
35119.3333  2.8656-321  6.8002E-15  0.0000E+00
35119.6667  2.8656-321  1.3415E-14  0.0000E+00
35120.0000  2.8656-321  4.6069E-14  0.0000E+00
35120.3333  2.8656-321  1.2601E-13  0.0000E+00
35120.6667  2.8656-321  1.8714E-13  0.0000E+00
35121.0000  2.8656-321  1.4964E-13  0.0000E+00
35121.3333  2.8656-321  8.2341E-14  0.0000E+00
35121.6667  2.8656-321  5.0141E-14  0.0000E+00
35122.0000  2.8656-321  4.0589E-14  0.0000E+00
35122.3333  2.8656-321  3.7892E-13  0.0000E+00
35122.6667  2.8656-321  1.0331E-13  0.0000E+00
35123.0000  2.8656-321  1.6376E-13  0.0000E+00
35123.3333  2.8656-321  1.9297E-12  0.0000E+00
35123.6667  2.8656-321  4.3686E-12  0.0000E+00
35124.0000  2.8656-321  5.3546E-12  0.0000E+00
35124.3333  2.8656-321  5.2046E-12  0.0000E+00
35124.6667  2.8656-321  4.9437E-12  0.0000E+00
35125.0000  2.8656-321  5.1472E-12  0.0000E+00
35125.3333  2.8656-321  8.2700E-13  0.0000E+00
35125.6667  2.8656-321  3.4299E-12  0.0000E+00
35126.0000  2.8656-321  3.5398E-12  0.0000E+00
35126.3333  2.8656-321  3.4852E-15  0.0000E+00
35126.6667  2.8656-321  1.3936E-14  0.0000E+00
35127.0000  2.8656-321  6.6002E-13  0.0000E+00
35127.3333  2.8656-321  2.1354E-12  0.0000E+00
35127.6667  2.8656-321  5.5779E-12  0.0000E+00
35128.0000  2.8656-321  6.1550E-13  0.0000E+00
35128.3333  2.8656-321  5.2913E-14  0.0000E+00
35128.6667  2.8656-321  9.6683E-16  0.0000E+00
35129.0000  2.8656-321  1.1044E-14  0.0000E+00
35129.3333  2.8656-321  3.2434E-14  0.0000E+00
35129.6667  2.8656-321  1.5617E-16  0.0000E+00
35130.0000  2.8656-321  1.4924E-15  0.0000E+00
35130.3333  2.8656-321  1.4124E-15  0.0000E+00
35130.6667  2.8656-321  2.3559E-16  0.0000E+00
35131.0000  2.8656-321  2.0292E-14  0.0000E+00
35131.3333  2.8656-321  1.7241E-13  0.0000E+00
35131.6667  2.8656-321  1.4255E-12  0.0000E+00
35132.0000  2.8656-321  6.6056E-13  0.0000E+00
35132.3333  2.8656-321  5.9073E-13  0.0000E+00
35132.6667  2.8656-321  5.2618E-13  0.0000E+00
35133.0000  2.8656-321  5.9881E-13  0.0000E+00
35133.3333  2.8656-321  1.6688E-12  0.0000E+00
35133.6667  2.8656-321  2.2045E-12  0.0000E+00
35134.0000  2.8656-321  2.2259E-12  0.0000E+00
35134.3333  2.8656-321  2.0036E-12  0.0000E+00
35134.6667  2.8656-321  1.7469E-12  0.0000E+00
35135.0000  2.8656-321  1.5489E-12  0.0000E+00
35135.3333  2.8656-321  1.9562E-12  0.0000E+00
35135.6667  2.8656-321  2.1396E-12  0.0000E+00
35136.0000  2.8656-321  1.8395E-12  0.0000E+00
35136.3333  2.8656-321  1.4515E-12  0.0000E+00
35136.6667  2.8656-321  1.6152E-12  0.0000E+00
35137.0000  2.8656-321  1.6138E-12  0.0000E+00
35137.3333  2.8656-321  2.1572E-12  0.0000E+00
35137.6667  2.8656-321  2.5307E-12  0.0000E+00
35138.0000  2.8656-321  1.9460E-12  0.0000E+00
35138.3333  2.8656-321  9.3120E-13  0.0000E+00
35138.6667  2.8656-321  5.9405E-11  0.0000E+00
35139.0000  2.8656-321  6.7808E-14  0.0000E+00
35139.3333  2.8656-321  6.3372E-15  0.0000E+00
35139.6667  2.8656-321  1.2983E-13  0.0000E+00
35140.0000  2.8656-321  1.9240E-15  0.0000E+00
35140.3333  2.8656-321  3.0992E-15  0.0000E+00
35140.6667  2.8656-321  3.7736E-16  0.0000E+00
35141.0000  2.8656-321  9.0959E-14  0.0000E+00
35141.3333  2.8656-321  5.4505E-13  0.0000E+00
35141.6667  2.8656-321  1.0398E-12  0.0000E+00
35142.0000  2.8656-321  1.3058E-12  0.0000E+00
35142.3333  2.8656-321  1.2961E-12  0.0000E+00
35142.6667  2.8656-321  1.2012E-12  0.0000E+00
35143.0000  2.8656-321  1.1132E-12  0.0000E+00
35143.3333  2.8656-321  1.3186E-11  0.0000E+00
35143.6667  2.8656-321  6.1617E-14  0.0000E+00
35144.0000  2.8656-321  1.4320E-13  0.0000E+00
35144.3333  2.8656-321  4.2387E-12  0.0000E+00
35144.6667  2.8656-321  8.5317E-15  0.0000E+00
35145.0000  2.8656-321  2.4956E-14  0.0000E+00
35145.3333  2.8656-321  2.7363E-13  0.0000E+00
35145.6667  2.8656-321  8.7198E-16  0.0000E+00
35146.0000  2.8656-321  1.7387E-15  0.0000E+00
35146.3333  2.8656-321  2.9550E-13  0.0000E+00
35146.6667  2.8656-321  2.5632E-15  0.0000E+00
35147.0000  2.8656-321  6.1783E-15  0.0000E+00
35147.3333  2.8656-321  4.9738E-14  0.0000E+00
35147.6667  2.8656-321  5.4474E-14  0.0000E+00
35148.0000  2.8656-321  1.4333E-14  0.0000E+00
35148.3333  2.8656-321  1.6109E-14  0.0000E+00
35148.6667  2.8656-321  2.0056E-14  0.0000E+00
35149.0000  2.8656-321  9.1858E-15  0.0000E+00
35149.3333  2.8656-321  6.3570E-14  0.0000E+00
35149.6667  2.8656-321  2.7255E-12  0.0000E+00
35150.0000  2.8656-321  6.8014E-14  0.0000E+00
35150.3333  2.8656-321  5.7283E-14  0.0000E+00
35150.6667  2.8656-321  2.8154E-15  0.0000E+00
35151.0000  2.8656-321  1.7028E-12  0.0000E+00
35151.3333  2.8656-321  1.0740E-14  0.0000E+00
35151.6667  2.8656-321  5.4711E-16  0.0000E+00
35152.0000  2.8656-321  3.5430E-15  0.0000E+00
35152.3333  2.8656-321  1.2182E-15  0.0000E+00
35152.6667  2.8656-321  9.3261E-14  0.0000E+00
35153.0000  2.8656-321  5.5722E-14  0.0000E+00
35153.3333  2.8656-321  4.5567E-13  0.0000E+00
35153.6667  2.8656-321  1.2252E-12  0.0000E+00
35154.0000  2.8656-321  1.9624E-14  0.0000E+00
35154.3333  2.8656-321  2.8515E-16  0.0000E+00
35154.6667  2.8656-321  2.9035E-15  0.0000E+00
35155.0000  2.8656-321  2.6591E-14  0.0000E+00
35155.3333  2.8656-321  5.1914E-14  0.0000E+00
35155.6667  2.8656-321  8.4915E-14  0.0000E+00
35156.0000  2.8656-321  8.2995E-14  0.0000E+00
35156.3333  2.8656-321  9.5439E-13  0.0000E+00
35156.6667  2.8656-321  9.3742E-16  0.0000E+00
35157.0000  2.8656-321  6.1061E-15  0.0000E+00
35157.3333  2.8656-321  1.8812E-14  0.0000E+00
35157.6667  2.8656-321  4.5109E-14  0.0000E+00
35158.0000  2.8656-321  5.5773E-14  0.0000E+00
35158.3333  2.8656-321  8.7147E-14  0.0000E+00
35158.6667  2.8656-321  2.1604E-13  0.0000E+00
35159.0000  2.8656-321  5.2838E-13  0.0000E+00
35159.3333  2.8656-321  9.7420E-12  0.0000E+00
35159.6667  2.8656-321  2.1613E-12  0.0000E+00
35160.0000  2.8656-321  5.9818E-13  0.0000E+00
35160.3333  2.8656-321  4.9844E-14  0.0000E+00
35160.6667  2.8656-321  7.0274E-12  0.0000E+00
35161.0000  2.8656-321  2.5991E-14  0.0000E+00
