         1    -136.000      -1.000         NaN
35014.3333  2.5782-317  1.9194E-10  0.0000E+00
35014.6667  2.5782-317 -1.0044E-11  0.0000E+00
35015.0000  2.5782-317 -1.0273E-11  0.0000E+00
35015.3333  2.5782-317  4.7635E-11  0.0000E+00
35015.6667  2.5782-317 -7.4931E-12  0.0000E+00
35016.0000  2.5782-317 -7.8249E-12  0.0000E+00
35016.3333  2.5782-317  1.2928E-09  0.0000E+00
35016.6667  2.5782-317 -2.2046E-12  0.0000E+00
35017.0000  2.5782-317 -2.3240E-12  0.0000E+00
35017.3333  2.5782-317  1.7172E-09  0.0000E+00
35017.6667  2.5782-317  4.1702E-09  0.0000E+00
35018.0000  2.5782-317  2.3936E-09  0.0000E+00
35018.3333  2.5782-317  7.3906E-10  0.0000E+00
35018.6667  2.5782-317 -4.0856E-12  0.0000E+00
35019.0000  2.5782-317 -4.1119E-12  0.0000E+00
35019.3333  2.5782-317  1.1472E-09  0.0000E+00
35019.6667  2.5782-317  1.0721E-09  0.0000E+00
35020.0000  2.5782-317  2.6683E-09  0.0000E+00
35020.3333  2.5782-317  2.0978E-09  0.0000E+00
35020.6667  2.5782-317 -2.6754E-12  0.0000E+00
35021.0000  2.5782-317 -2.6426E-12  0.0000E+00
35021.3333  2.5782-317  2.8498E-09  0.0000E+00
35021.6667  2.5782-317 -2.7805E-12  0.0000E+00
35022.0000  2.5782-317  6.2676E-09  0.0000E+00
35022.3333  2.5782-317  3.6060E-09  0.0000E+00
35022.6667  2.5782-317 -4.1176E-12  0.0000E+00
35023.0000  2.5782-317  5.9596E-09  0.0000E+00
35023.3333  2.5782-317  2.4202E-09  0.0000E+00
35023.6667  2.5782-317  2.8551E-09  0.0000E+00
35024.0000  2.5782-317  2.4157E-09  0.0000E+00
35024.3333  2.5782-317  3.6308E-09  0.0000E+00
35024.6667  2.5782-317  1.9418E-09  0.0000E+00
35025.0000  2.5782-317  2.0206E-09  0.0000E+00
35025.3333  2.5782-317  9.7638E-10  0.0000E+00
35025.6667  2.5782-317 -7.7397E-13  0.0000E+00
35026.0000  2.5782-317  4.0285E-10  0.0000E+00
35026.3333  2.5782-317 -2.8694E-11  0.0000E+00
35026.6667  2.5782-317 -2.7325E-12  0.0000E+00
35027.0000  2.5782-317 -2.6675E-12  0.0000E+00
35027.3333  2.5782-317 -2.8013E-12  0.0000E+00
35027.6667  2.5782-317 -1.6446E-12  0.0000E+00
35028.0000  2.5782-317 -1.5667E-12  0.0000E+00
35028.3333  2.5782-317  1.0153E-09  0.0000E+00
35028.6667  2.5782-317 -2.2776E-12  0.0000E+00
35029.0000  2.5782-317  1.3542E-10  0.0000E+00
35029.3333  2.5782-317  2.2074E-11  0.0000E+00
35029.6667  2.5782-317 -6.1761E-12  0.0000E+00
35030.0000  2.5782-317  4.9075E-11  0.0000E+00
35030.3333  2.5782-317  7.0056E-11  0.0000E+00
35030.6667  2.5782-317 -9.4347E-12  0.0000E+00
35031.0000  2.5782-317  1.7971E-10  0.0000E+00
35031.3333  2.5782-317  1.3791E-10  0.0000E+00
35031.6667  2.5782-317  6.7348E-11  0.0000E+00
35032.0000  2.5782-317  2.2209E-10  0.0000E+00
35032.3333  2.5782-317  1.3083E-10  0.0000E+00
35032.6667  2.5782-317 -1.3432E-11  0.0000E+00
35033.0000  2.5782-317  1.7348E-10  0.0000E+00
35033.3333  2.5782-317  1.1589E-10  0.0000E+00
35033.6667  2.5782-317  3.3003E-11  0.0000E+00
35034.0000  2.5782-317  5.1538E-10  0.0000E+00
35034.3333  2.5782-317 -4.0519E-12  0.0000E+00
35034.6667  2.5782-317 -2.5494E-12  0.0000E+00
35035.0000  2.5782-317 -2.5310E-12  0.0000E+00
35035.3333  2.5782-317 -2.9243E-12  0.0000E+00
35035.6667  2.5782-317 -1.2178E-11  0.0000E+00
35036.0000  2.5782-317 -1.2355E-11  0.0000E+00
35036.3333  2.5782-317 -1.3063E-11  0.0000E+00
35036.6667  2.5782-317 -2.0370E-11  0.0000E+00
35037.0000  2.5782-317 -2.0766E-11  0.0000E+00
35037.3333  2.5782-317 -2.1194E-11  0.0000E+00
35037.6667  2.5782-317  9.1511E-10  0.0000E+00
35038.0000  2.5782-317  3.0846E-09  0.0000E+00
35038.3333  2.5782-317  9.0782E-10  0.0000E+00
35038.6667  2.5782-317 -4.6314E-12  0.0000E+00
35039.0000  2.5782-317  1.8803E-09  0.0000E+00
35039.3333  2.5782-317  1.2972E-09  0.0000E+00
35039.6667  2.5782-317 -4.9161E-12  0.0000E+00
35040.0000  2.5782-317 -4.8878E-12  0.0000E+00
35040.3333  2.5782-317 -4.2235E-13  0.0000E+00
35040.6667  2.5782-317 -3.0756E-12  0.0000E+00
35041.0000  2.5782-317 -3.0786E-12  0.0000E+00
35041.3333  2.5782-317 -3.3500E-12  0.0000E+00
35041.6667  2.5782-317 -6.9850E-12  0.0000E+00
35042.0000  2.5782-317 -7.2099E-12  0.0000E+00
35042.3333  2.5782-317 -7.4848E-12  0.0000E+00
35042.6667  2.5782-317 -9.7096E-12  0.0000E+00
35043.0000  2.5782-317 -1.0004E-11  0.0000E+00
35043.3333  2.5782-317  2.8974E-10  0.0000E+00
35043.6667  2.5782-317  6.7359E-10  0.0000E+00
35044.0000  2.5782-317  6.2366E-13  0.0000E+00
35044.3333  2.5782-317 -2.2865E-13  0.0000E+00
35044.6667  2.5782-317 -1.5940E-12  0.0000E+00
35045.0000  2.5782-317 -1.5819E-12  0.0000E+00
35045.3333  2.5782-317  3.6036E-10  0.0000E+00
35045.6667  2.5782-317 -8.9569E-13  0.0000E+00
35046.0000  2.5782-317  1.7766E-09  0.0000E+00
35046.3333  2.5782-317 -3.0705E-12  0.0000E+00
35046.6667  2.5782-317 -4.8762E-13  0.0000E+00
35047.0000  2.5782-317 -4.8629E-13  0.0000E+00
35047.3333  2.5782-317  4.1744E-10  0.0000E+00
35047.6667  2.5782-317  1.0665E-09  0.0000E+00
35048.0000  2.5782-317  1.9363E-09  0.0000E+00
35048.3333  2.5782-317  2.6368E-09  0.0000E+00
35048.6667  2.5782-317  3.9951E-09  0.0000E+00
35049.0000  2.5782-317  7.7254E-09  0.0000E+00
35049.3333  2.5782-317  4.4475E-09  0.0000E+00
35049.6667  2.5782-317  1.8025E-09  0.0000E+00
35050.0000  2.5782-317  1.6274E-09  0.0000E+00
35050.3333  2.5782-317  9.9765E-11  0.0000E+00
35050.6667  2.5782-317 -1.3634E-12  0.0000E+00
35051.0000  2.5782-317 -2.1114E-12  0.0000E+00
35051.3333  2.5782-317 -6.1664E-12  0.0000E+00
35051.6667  2.5782-317 -1.0083E-12  0.0000E+00
35052.0000  2.5782-317 -1.0062E-12  0.0000E+00
35052.3333  2.5782-317 -1.2269E-12  0.0000E+00
35052.6667  2.5782-317  1.6142E-09  0.0000E+00
35053.0000  2.5782-317  2.9787E-09  0.0000E+00
35053.3333  2.5782-317  5.7729E-09  0.0000E+00
35053.6667  2.5782-317  2.2683E-09  0.0000E+00
35054.0000  2.5782-317  4.9766E-09  0.0000E+00
35054.3333  2.5782-317  2.1537E-09  0.0000E+00
35054.6667  2.5782-317  1.8857E-09  0.0000E+00
35055.0000  2.5782-317  2.1302E-09  0.0000E+00
35055.3333  2.5782-317  1.0657E-09  0.0000E+00
35055.6667  2.5782-317 -3.2979E-12  0.0000E+00
35056.0000  2.5782-317  8.2408E-10  0.0000E+00
35056.3333  2.5782-317  4.9299E-11  0.0000E+00
35056.6667  2.5782-317 -1.6181E-12  0.0000E+00
35057.0000  2.5782-317 -1.5162E-12  0.0000E+00
35057.3333  2.5782-317 -1.4448E-12  0.0000E+00
35057.6667  2.5782-317 -1.6207E-12  0.0000E+00
35058.0000  2.5782-317 -1.5811E-12  0.0000E+00
35058.3333  2.5782-317 -3.1797E-12  0.0000E+00
35058.6667  2.5782-317 -4.9793E-11  0.0000E+00
35059.0000  2.5782-317 -7.6700E-11  0.0000E+00
35059.3333  2.5782-317 -1.0004E-09  0.0000E+00
35059.6667  2.5782-317 -3.9951E-11  0.0000E+00
35060.0000  2.5782-317 -3.7850E-11  0.0000E+00
35060.3333  2.5782-317  2.0578E-09  0.0000E+00
35060.6667  2.5782-317  8.5836E-10  0.0000E+00
35061.0000  2.5782-317  2.7764E-10  0.0000E+00
35061.3333  2.5782-317  7.3921E-10  0.0000E+00
35061.6667  2.5782-317  6.5271E-10  0.0000E+00
35062.0000  2.5782-317  2.0285E-09  0.0000E+00
35062.3333  2.5782-317  9.9328E-10  0.0000E+00
35062.6667  2.5782-317 -1.0177E-11  0.0000E+00
35063.0000  2.5782-317  1.8976E-09  0.0000E+00
35063.3333  2.5782-317  1.1398E-09  0.0000E+00
35063.6667  2.5782-317  9.1556E-10  0.0000E+00
35064.0000  2.5782-317  7.6708E-10  0.0000E+00
35064.3333  2.5782-317  2.4168E-10  0.0000E+00
35064.6667  2.5782-317 -2.5275E-12  0.0000E+00
35065.0000  2.5782-317 -2.5901E-12  0.0000E+00
35065.3333  2.5782-317 -2.1064E-12  0.0000E+00
35065.6667  2.5782-317 -2.0892E-12  0.0000E+00
35066.0000  2.5782-317 -2.1797E-12  0.0000E+00
35066.3333  2.5782-317 -4.7853E-12  0.0000E+00
35066.6667  2.5782-317 -7.3733E-12  0.0000E+00
35067.0000  2.5782-317  1.3094E-09  0.0000E+00
35067.3333  2.5782-317  1.0719E-09  0.0000E+00
35067.6667  2.5782-317 -5.3412E-12  0.0000E+00
35068.0000  2.5782-317  6.5058E-10  0.0000E+00
35068.3333  2.5782-317  8.7644E-11  0.0000E+00
35068.6667  2.5782-317 -1.7543E-12  0.0000E+00
35069.0000  2.5782-317 -4.5508E-12  0.0000E+00
35069.3333  2.5782-317  3.1652E-11  0.0000E+00
35069.6667  2.5782-317 -2.7565E-12  0.0000E+00
35070.0000  2.5782-317  9.6570E-10  0.0000E+00
35070.3333  2.5782-317  9.7313E-10  0.0000E+00
35070.6667  2.5782-317 -3.1603E-12  0.0000E+00
35071.0000  2.5782-317  9.3991E-10  0.0000E+00
35071.3333  2.5782-317  6.9423E-10  0.0000E+00
35071.6667  2.5782-317 -3.1915E-12  0.0000E+00
35072.0000  2.5782-317  4.6985E-10  0.0000E+00
35072.3333  2.5782-317  5.2744E-12  0.0000E+00
35072.6667  2.5782-317 -1.4201E-12  0.0000E+00
35073.0000  2.5782-317 -9.8854E-13  0.0000E+00
35073.3333  2.5782-317 -6.5640E-13  0.0000E+00
35073.6667  2.5782-317 -9.6953E-13  0.0000E+00
35074.0000  2.5782-317 -1.0978E-12  0.0000E+00
35074.3333  2.5782-317 -1.5731E-12  0.0000E+00
35074.6667  2.5782-317 -1.6382E-12  0.0000E+00
35075.0000  2.5782-317 -1.9394E-12  0.0000E+00
35075.3333  2.5782-317 -2.8886E-12  0.0000E+00
35075.6667  2.5782-317 -3.7992E-12  0.0000E+00
35076.0000  2.5782-317 -4.7278E-12  0.0000E+00
35076.3333  2.5782-317 -2.4875E-12  0.0000E+00
35076.6667  2.5782-317 -5.6083E-12  0.0000E+00
35077.0000  2.5782-317 -4.5319E-12  0.0000E+00
35077.3333  2.5782-317  3.4299E-11  0.0000E+00
35077.6667  2.5782-317  3.7908E-11  0.0000E+00
35078.0000  2.5782-317  1.7361E-10  0.0000E+00
35078.3333  2.5782-317  1.9806E-10  0.0000E+00
35078.6667  2.5782-317  2.0186E-10  0.0000E+00
35079.0000  2.5782-317  2.1799E-10  0.0000E+00
35079.3333  2.5782-317  1.9121E-10  0.0000E+00
35079.6667  2.5782-317  1.9197E-10  0.0000E+00
35080.0000  2.5782-317  2.1721E-10  0.0000E+00
35080.3333  2.5782-317  2.2672E-10  0.0000E+00
35080.6667  2.5782-317  1.0267E-10  0.0000E+00
35081.0000  2.5782-317  1.0158E-10  0.0000E+00
35081.3333  2.5782-317  5.0689E-11  0.0000E+00
35081.6667  2.5782-317 -1.2090E-12  0.0000E+00
35082.0000  2.5782-317 -8.6759E-13  0.0000E+00
35082.3333  2.5782-317 -8.1696E-13  0.0000E+00
35082.6667  2.5782-317 -2.4425E-12  0.0000E+00
35083.0000  2.5782-317 -2.9414E-12  0.0000E+00
35083.3333  2.5782-317  1.2957E-10  0.0000E+00
35083.6667  2.5782-317  1.0584E-10  0.0000E+00
35084.0000  2.5782-317  2.8553E-10  0.0000E+00
35084.3333  2.5782-317  2.4904E-10  0.0000E+00
35084.6667  2.5782-317  1.9403E-10  0.0000E+00
35085.0000  2.5782-317  1.5292E-10  0.0000E+00
35085.3333  2.5782-317  3.5100E-10  0.0000E+00
35085.6667  2.5782-317  1.1744E-09  0.0000E+00
35086.0000  2.5782-317  4.0606E-10  0.0000E+00
35086.3333  2.5782-317  1.3341E-09  0.0000E+00
35086.6667  2.5782-317  1.9316E-09  0.0000E+00
35087.0000  2.5782-317  2.0116E-09  0.0000E+00
35087.3333  2.5782-317  2.9636E-09  0.0000E+00
35087.6667  2.5782-317  3.6487E-09  0.0000E+00
35088.0000  2.5782-317  3.2781E-09  0.0000E+00
35088.3333  2.5782-317  1.8136E-09  0.0000E+00
35088.6667  2.5782-317  2.3751E-09  0.0000E+00
35089.0000  2.5782-317  2.2284E-09  0.0000E+00
35089.3333  2.5782-317  1.3691E-09  0.0000E+00
35089.6667  2.5782-317  1.5532E-09  0.0000E+00
35090.0000  2.5782-317  1.9410E-09  0.0000E+00
35090.3333  2.5782-317  6.2412E-10  0.0000E+00
35090.6667  2.5782-317  8.2249E-10  0.0000E+00
35091.0000  2.5782-317  8.7167E-10  0.0000E+00
35091.3333  2.5782-317  5.8900E-10  0.0000E+00
35091.6667  2.5782-317 -5.0555E-12  0.0000E+00
35092.0000  2.5782-317  3.6374E-10  0.0000E+00
35092.3333  2.5782-317  2.4951E-11  0.0000E+00
35092.6667  2.5782-317 -8.8656E-13  0.0000E+00
35093.0000  2.5782-317  1.1813E-11  0.0000E+00
35093.3333  2.5782-317 -2.1939E-12  0.0000E+00
35093.6667  2.5782-317 -8.6438E-13  0.0000E+00
35094.0000  2.5782-317  3.9690E-12  0.0000E+00
35094.3333  2.5782-317 -3.7319E-12  0.0000E+00
35094.6667  2.5782-317 -1.1915E-12  0.0000E+00
35095.0000  2.5782-317 -1.3635E-12  0.0000E+00
35095.3333  2.5782-317 -1.6929E-12  0.0000E+00
35095.6667  2.5782-317 -5.6423E-12  0.0000E+00
35096.0000  2.5782-317 -6.2155E-12  0.0000E+00
35096.3333  2.5782-317 -6.8879E-12  0.0000E+00
35096.6667  2.5782-317 -8.3271E-12  0.0000E+00
35097.0000  2.5782-317 -8.9722E-12  0.0000E+00
35097.3333  2.5782-317 -9.6426E-12  0.0000E+00
35097.6667  2.5782-317 -1.2022E-11  0.0000E+00
35098.0000  2.5782-317 -1.2644E-11  0.0000E+00
35098.3333  2.5782-317  3.4557E-11  0.0000E+00
35098.6667  2.5782-317 -3.0012E-12  0.0000E+00
35099.0000  2.5782-317 -3.5100E-12  0.0000E+00
35099.3333  2.5782-317  2.1923E-10  0.0000E+00
35099.6667  2.5782-317 -2.5261E-12  0.0000E+00
35100.0000  2.5782-317 -2.4910E-12  0.0000E+00
35100.3333  2.5782-317 -2.6150E-12  0.0000E+00
35100.6667  2.5782-317 -5.8731E-12  0.0000E+00
35101.0000  2.5782-317 -6.0042E-12  0.0000E+00
35101.3333  2.5782-317 -6.1851E-12  0.0000E+00
35101.6667  2.5782-317 -7.1288E-12  0.0000E+00
35102.0000  2.5782-317 -7.3648E-12  0.0000E+00
35102.3333  2.5782-317 -7.7152E-12  0.0000E+00
35102.6667  2.5782-317 -9.5852E-12  0.0000E+00
35103.0000  2.5782-317 -1.0049E-11  0.0000E+00
35103.3333  2.5782-317 -1.0839E-11  0.0000E+00
35103.6667  2.5782-317 -1.4022E-11  0.0000E+00
35104.0000  2.5782-317 -1.2221E-11  0.0000E+00
35104.3333  2.5782-317  3.8967E-10  0.0000E+00
35104.6667  2.5782-317 -4.6267E-12  0.0000E+00
35105.0000  2.5782-317 -4.6840E-12  0.0000E+00
35105.3333  2.5782-317 -4.7804E-12  0.0000E+00
35105.6667  2.5782-317 -5.5608E-12  0.0000E+00
35106.0000  2.5782-317 -5.6188E-12  0.0000E+00
35106.3333  2.5782-317  6.2174E-10  0.0000E+00
35106.6667  2.5782-317 -1.1918E-12  0.0000E+00
35107.0000  2.5782-317  5.2482E-10  0.0000E+00
35107.3333  2.5782-317  1.6989E-10  0.0000E+00
35107.6667  2.5782-317 -1.0196E-12  0.0000E+00
35108.0000  2.5782-317 -6.6648E-13  0.0000E+00
35108.3333  2.5782-317 -7.4818E-13  0.0000E+00
35108.6667  2.5782-317 -3.4467E-12  0.0000E+00
35109.0000  2.5782-317 -3.5991E-12  0.0000E+00
35109.3333  2.5782-317 -3.8933E-12  0.0000E+00
35109.6667  2.5782-317 -6.0021E-12  0.0000E+00
35110.0000  2.5782-317 -6.4676E-12  0.0000E+00
35110.3333  2.5782-317 -7.0542E-12  0.0000E+00
35110.6667  2.5782-317 -1.0037E-11  0.0000E+00
35111.0000  2.5782-317 -1.0400E-11  0.0000E+00
35111.3333  2.5782-317  7.4886E-10  0.0000E+00
35111.6667  2.5782-317  2.9524E-09  0.0000E+00
35112.0000  2.5782-317  4.4027E-09  0.0000E+00
35112.3333  2.5782-317  1.2956E-09  0.0000E+00
35112.6667  2.5782-317  6.7155E-10  0.0000E+00
35113.0000  2.5782-317  3.1564E-13  0.0000E+00
35113.3333  2.5782-317  8.0157E-12  0.0000E+00
35113.6667  2.5782-317 -1.6715E-12  0.0000E+00
35114.0000  2.5782-317 -7.9910E-12  0.0000E+00
35114.3333  2.5782-317  2.0463E-09  0.0000E+00
35114.6667  2.5782-317  3.0918E-09  0.0000E+00
35115.0000  2.5782-317  4.3635E-09  0.0000E+00
35115.3333  2.5782-317  2.8414E-09  0.0000E+00
35115.6667  2.5782-317 -3.7660E-12  0.0000E+00
35116.0000  2.5782-317 -5.0014E-12  0.0000E+00
35116.3333  2.5782-317  7.6940E-11  0.0000E+00
35116.6667  2.5782-317  3.9453E-09  0.0000E+00
35117.0000  2.5782-317  4.7641E-09  0.0000E+00
35117.3333  2.5782-317  9.0012E-10  0.0000E+00
35117.6667  2.5782-317 -3.7274E-12  0.0000E+00
35118.0000  2.5782-317 -3.8038E-12  0.0000E+00
35118.3333  2.5782-317  5.4616E-10  0.0000E+00
35118.6667  2.5782-317 -2.4262E-12  0.0000E+00
35119.0000  2.5782-317 -2.2724E-12  0.0000E+00
35119.3333  2.5782-317 -2.2602E-12  0.0000E+00
35119.6667  2.5782-317 -3.3150E-12  0.0000E+00
35120.0000  2.5782-317 -3.3894E-12  0.0000E+00
35120.3333  2.5782-317 -3.6808E-12  0.0000E+00
35120.6667  2.5782-317 -6.5591E-12  0.0000E+00
35121.0000  2.5782-317 -7.0024E-12  0.0000E+00
35121.3333  2.5782-317 -8.0834E-12  0.0000E+00
35121.6667  2.5782-317 -1.7825E-11  0.0000E+00
35122.0000  2.5782-317 -1.9048E-11  0.0000E+00
35122.3333  2.5782-317 -1.4095E-11  0.0000E+00
35122.6667  2.5782-317 -2.2322E-11  0.0000E+00
35123.0000  2.5782-317 -2.2284E-11  0.0000E+00
35123.3333  2.5782-317 -2.2304E-11  0.0000E+00
35123.6667  2.5782-317 -2.5517E-11  0.0000E+00
35124.0000  2.5782-317 -2.5808E-11  0.0000E+00
35124.3333  2.5782-317 -2.6435E-11  0.0000E+00
35124.6667  2.5782-317 -2.9466E-11  0.0000E+00
35125.0000  2.5782-317 -3.0283E-11  0.0000E+00
35125.3333  2.5782-317  2.2211E-09  0.0000E+00
35125.6667  2.5782-317 -3.3642E-12  0.0000E+00
35126.0000  2.5782-317  2.7749E-09  0.0000E+00
35126.3333  2.5782-317 -3.1836E-11  0.0000E+00
35126.6667  2.5782-317 -7.8944E-12  0.0000E+00
35127.0000  2.5782-317 -8.1797E-12  0.0000E+00
35127.3333  2.5782-317 -8.4874E-12  0.0000E+00
35127.6667  2.5782-317 -1.1681E-11  0.0000E+00
35128.0000  2.5782-317  1.0323E-08  0.0000E+00
35128.3333  2.5782-317  4.0101E-09  0.0000E+00
35128.6667  2.5782-317 -7.5129E-12  0.0000E+00
35129.0000  2.5782-317 -7.7752E-12  0.0000E+00
35129.3333  2.5782-317  1.3842E-09  0.0000E+00
35129.6667  2.5782-317 -5.7162E-12  0.0000E+00
35130.0000  2.5782-317 -6.0347E-12  0.0000E+00
35130.3333  2.5782-317  2.4517E-10  0.0000E+00
35130.6667  2.5782-317 -4.0462E-12  0.0000E+00
35131.0000  2.5782-317 -4.4035E-12  0.0000E+00
35131.3333  2.5782-317 -5.0482E-12  0.0000E+00
35131.6667  2.5782-317 -7.8549E-12  0.0000E+00
35132.0000  2.5782-317 -7.8007E-12  0.0000E+00
35132.3333  2.5782-317 -8.0077E-12  0.0000E+00
35132.6667  2.5782-317 -1.5019E-11  0.0000E+00
35133.0000  2.5782-317 -1.5696E-11  0.0000E+00
35133.3333  2.5782-317 -1.6673E-11  0.0000E+00
35133.6667  2.5782-317 -2.0837E-11  0.0000E+00
35134.0000  2.5782-317 -2.2447E-11  0.0000E+00
35134.3333  2.5782-317 -2.5536E-11  0.0000E+00
35134.6667  2.5782-317 -4.3418E-11  0.0000E+00
35135.0000  2.5782-317 -4.6223E-11  0.0000E+00
35135.3333  2.5782-317 -5.0445E-11  0.0000E+00
35135.6667  2.5782-317 -7.5417E-11  0.0000E+00
35136.0000  2.5782-317 -7.9353E-11  0.0000E+00
35136.3333  2.5782-317 -8.5232E-11  0.0000E+00
35136.6667  2.5782-317 -1.1183E-10  0.0000E+00
35137.0000  2.5782-317 -1.1120E-10  0.0000E+00
35137.3333  2.5782-317 -1.1119E-10  0.0000E+00
35137.6667  2.5782-317 -1.2316E-10  0.0000E+00
35138.0000  2.5782-317 -1.2205E-10  0.0000E+00
35138.3333  2.5782-317 -1.2167E-10  0.0000E+00
35138.6667  2.5782-317  2.9904E-10  0.0000E+00
35139.0000  2.5782-317  6.6643E-09  0.0000E+00
35139.3333  2.5782-317  3.4252E-09  0.0000E+00
35139.6667  2.5782-317  2.7950E-09  0.0000E+00
35140.0000  2.5782-317  1.3352E-09  0.0000E+00
35140.3333  2.5782-317 -1.4099E-11  0.0000E+00
35140.6667  2.5782-317 -3.6525E-12  0.0000E+00
35141.0000  2.5782-317 -4.1715E-12  0.0000E+00
35141.3333  2.5782-317 -4.8596E-12  0.0000E+00
35141.6667  2.5782-317 -9.8978E-12  0.0000E+00
35142.0000  2.5782-317 -1.0502E-11  0.0000E+00
35142.3333  2.5782-317 -1.1614E-11  0.0000E+00
35142.6667  2.5782-317 -2.0127E-11  0.0000E+00
35143.0000  2.5782-317 -2.1029E-11  0.0000E+00
35143.3333  2.5782-317  3.0534E-10  0.0000E+00
35143.6667  2.5782-317 -1.5875E-11  0.0000E+00
35144.0000  2.5782-317 -1.7062E-11  0.0000E+00
35144.3333  2.5782-317  4.4344E-08  0.0000E+00
35144.6667  2.5782-317 -2.6396E-11  0.0000E+00
35145.0000  2.5782-317 -2.8101E-11  0.0000E+00
35145.3333  2.5782-317  8.3346E-11  0.0000E+00
35145.6667  2.5782-317 -1.9697E-11  0.0000E+00
35146.0000  2.5782-317 -2.1694E-11  0.0000E+00
35146.3333  2.5782-317  1.9824E-11  0.0000E+00
35146.6667  2.5782-317 -1.5303E-11  0.0000E+00
35147.0000  2.5782-317 -1.7252E-11  0.0000E+00
35147.3333  2.5782-317 -2.1324E-11  0.0000E+00
35147.6667  2.5782-317 -3.1715E-11  0.0000E+00
35148.0000  2.5782-317 -3.4076E-11  0.0000E+00
35148.3333  2.5782-317 -3.9575E-11  0.0000E+00
35148.6667  2.5782-317 -8.9110E-11  0.0000E+00
35149.0000  2.5782-317 -9.3209E-11  0.0000E+00
35149.3333  2.5782-317 -9.6722E-11  0.0000E+00
35149.6667  2.5782-317 -6.5726E-10  0.0000E+00
35150.0000  2.5782-317  5.0137E-09  0.0000E+00
35150.3333  2.5782-317  4.9086E-09  0.0000E+00
35150.6667  2.5782-317 -1.3741E-11  0.0000E+00
35151.0000  2.5782-317  1.6066E-10  0.0000E+00
35151.3333  2.5782-317  6.9974E-09  0.0000E+00
35151.6667  2.5782-317 -2.0389E-11  0.0000E+00
35152.0000  2.5782-317 -2.2212E-11  0.0000E+00
35152.3333  2.5782-317 -1.1493E-11  0.0000E+00
35152.6667  2.5782-317  7.2134E-09  0.0000E+00
35153.0000  2.5782-317  1.3669E-08  0.0000E+00
35153.3333  2.5782-317  7.8329E-09  0.0000E+00
35153.6667  2.5782-317  1.1759E-08  0.0000E+00
35154.0000  2.5782-317  1.0203E-08  0.0000E+00
35154.3333  2.5782-317 -1.1086E-11  0.0000E+00
35154.6667  2.5782-317 -5.4062E-11  0.0000E+00
35155.0000  2.5782-317 -5.6267E-11  0.0000E+00
35155.3333  2.5782-317 -5.8192E-11  0.0000E+00
35155.6667  2.5782-317 -1.6538E-11  0.0000E+00
35156.0000  2.5782-317 -2.0916E-11  0.0000E+00
35156.3333  2.5782-317  1.5902E-09  0.0000E+00
35156.6667  2.5782-317 -5.4322E-11  0.0000E+00
35157.0000  2.5782-317 -5.8274E-11  0.0000E+00
35157.3333  2.5782-317 -6.6335E-11  0.0000E+00
35157.6667  2.5782-317 -1.1390E-10  0.0000E+00
